日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
30/6/2020,1,深水涉,N.A.,2,21,29,24,4,4
30/6/2020,2,深水涉,N.A.,0,17,23,30,0,4
30/6/2020,3,深水涉,N.A.,2,13,20,32,4,4
30/6/2020,4,深水涉,N.A.,7,N.A.,N.A.,N.A.,9,N.A.
30/6/2020,5,深水涉,N.A.,7,17,23,24,7,5
30/6/2020,6,深水涉,N.A.,0,24,34,18,3,5
30/6/2020,7,深水涉,N.A.,0,23,39,20,4,4
30/6/2020,8,深水涉,N.A.,4,29,57,18,9,5
30/6/2020,9,深水涉,N.A.,4,32,67,17,8,6
30/6/2020,10,深水涉,N.A.,3,31,69,23,7,7
30/6/2020,11,深水涉,N.A.,2,31,64,28,7,6
30/6/2020,12,深水涉,N.A.,4,28,53,37,10,6
30/6/2020,13,深水涉,N.A.,7,29,52,42,13,7
30/6/2020,14,深水涉,N.A.,10,36,63,41,12,7
30/6/2020,15,深水涉,N.A.,8,37,62,43,15,7
30/6/2020,16,深水涉,N.A.,4,29,50,43,14,6
30/6/2020,17,深水涉,N.A.,5,38,62,34,14,7
30/6/2020,18,深水涉,N.A.,5,39,65,30,10,6
30/6/2020,19,深水涉,N.A.,3,49,77,16,9,6
30/6/2020,20,深水涉,N.A.,4,40,59,17,10,4
30/6/2020,21,深水涉,N.A.,5,51,75,9,9,5
30/6/2020,22,深水涉,N.A.,8,43,71,16,11,5
30/6/2020,23,深水涉,N.A.,9,42,68,16,11,5
30/6/2020,24,深水涉,N.A.,4,40,64,18,7,5
1/7/2020,1,深水涉,N.A.,1,31,47,N.A.,2,5
1/7/2020,2,深水涉,N.A.,1,19,28,24,1,4
1/7/2020,3,深水涉,N.A.,3,15,23,22,6,4
1/7/2020,4,深水涉,N.A.,5,13,21,25,7,5
1/7/2020,5,深水涉,N.A.,4,18,26,21,4,4
1/7/2020,6,深水涉,N.A.,2,19,29,21,4,4
1/7/2020,7,深水涉,N.A.,1,22,42,16,4,4
1/7/2020,8,深水涉,N.A.,1,26,52,14,5,4
1/7/2020,9,深水涉,N.A.,3,28,74,14,7,6
1/7/2020,10,深水涉,N.A.,3,28,61,N.A.,11,5
1/7/2020,11,深水涉,N.A.,5,31,60,26,10,4
1/7/2020,12,深水涉,N.A.,6,36,81,21,8,7
1/7/2020,13,深水涉,N.A.,4,45,97,19,7,8
1/7/2020,14,深水涉,N.A.,6,44,80,33,11,5
1/7/2020,15,深水涉,N.A.,4,42,73,38,12,5
1/7/2020,16,深水涉,N.A.,2,43,74,37,10,4
1/7/2020,17,深水涉,N.A.,1,39,70,37,10,4
1/7/2020,18,深水涉,N.A.,6,39,69,30,13,4
1/7/2020,19,深水涉,N.A.,8,38,65,25,10,5
1/7/2020,20,深水涉,N.A.,10,39,66,21,10,4
1/7/2020,21,深水涉,N.A.,11,31,48,27,11,4
1/7/2020,22,深水涉,N.A.,6,30,45,26,13,4
1/7/2020,23,深水涉,N.A.,5,28,43,24,13,4
1/7/2020,24,深水涉,N.A.,3,25,41,24,7,4
2/7/2020,1,深水涉,N.A.,2,N.A.,N.A.,N.A.,7,N.A.
2/7/2020,2,深水涉,N.A.,2,18,26,27,6,4
2/7/2020,3,深水涉,N.A.,2,16,23,31,8,4
2/7/2020,4,深水涉,N.A.,4,N.A.,N.A.,N.A.,9,N.A.
2/7/2020,5,深水涉,N.A.,4,19,28,32,10,5
2/7/2020,6,深水涉,N.A.,6,16,23,34,9,4
2/7/2020,7,深水涉,N.A.,4,30,50,20,8,4
2/7/2020,8,深水涉,N.A.,3,31,56,24,10,4
2/7/2020,9,深水涉,N.A.,5,38,74,22,10,4
2/7/2020,10,深水涉,N.A.,5,38,75,23,11,4
2/7/2020,11,深水涉,N.A.,7,N.A.,N.A.,N.A.,12,N.A.
2/7/2020,12,深水涉,N.A.,9,N.A.,N.A.,N.A.,16,N.A.
2/7/2020,13,深水涉,N.A.,10,N.A.,N.A.,N.A.,18,N.A.
2/7/2020,14,深水涉,N.A.,5,N.A.,N.A.,N.A.,15,N.A.
2/7/2020,15,深水涉,N.A.,3,N.A.,N.A.,N.A.,16,N.A.
2/7/2020,16,深水涉,N.A.,6,N.A.,N.A.,N.A.,18,N.A.
2/7/2020,17,深水涉,N.A.,5,N.A.,N.A.,N.A.,16,N.A.
2/7/2020,18,深水涉,N.A.,4,N.A.,N.A.,N.A.,14,N.A.
2/7/2020,19,深水涉,N.A.,2,N.A.,N.A.,N.A.,10,N.A.
2/7/2020,20,深水涉,N.A.,2,N.A.,N.A.,N.A.,11,N.A.
2/7/2020,21,深水涉,N.A.,5,N.A.,N.A.,N.A.,11,N.A.
2/7/2020,22,深水涉,N.A.,7,39,60,24,10,5
2/7/2020,23,深水涉,N.A.,7,37,55,24,14,4
2/7/2020,24,深水涉,N.A.,8,29,39,29,16,3
3/7/2020,1,深水涉,N.A.,10,20,27,37,15,3
3/7/2020,2,深水涉,N.A.,8,22,30,33,12,3
3/7/2020,3,深水涉,N.A.,9,18,26,35,15,2
3/7/2020,4,深水涉,N.A.,9,13,20,38,18,3
3/7/2020,5,深水涉,N.A.,7,16,22,35,16,3
3/7/2020,6,深水涉,N.A.,3,22,30,28,12,3
3/7/2020,7,深水涉,N.A.,3,38,65,16,8,3
3/7/2020,8,深水涉,N.A.,9,43,89,15,11,3
3/7/2020,9,深水涉,N.A.,9,44,93,17,14,3
3/7/2020,10,深水涉,N.A.,6,43,89,19,14,5
3/7/2020,11,深水涉,N.A.,6,50,104,16,15,3
3/7/2020,12,深水涉,N.A.,8,N.A.,N.A.,N.A.,14,N.A.
3/7/2020,13,深水涉,N.A.,6,31,53,40,14,3
3/7/2020,14,深水涉,N.A.,3,33,54,37,13,3
3/7/2020,15,深水涉,N.A.,4,34,59,32,13,3
3/7/2020,16,深水涉,N.A.,4,43,83,22,15,4
3/7/2020,17,深水涉,N.A.,4,47,100,14,16,5
3/7/2020,18,深水涉,N.A.,6,52,113,10,14,5
3/7/2020,19,深水涉,N.A.,7,45,68,18,14,3
3/7/2020,20,深水涉,N.A.,8,57,122,11,17,3
3/7/2020,21,深水涉,N.A.,8,55,110,7,18,3
3/7/2020,22,深水涉,N.A.,8,48,84,11,14,2
3/7/2020,23,深水涉,N.A.,11,45,75,13,12,3
3/7/2020,24,深水涉,N.A.,9,41,65,12,9,3
4/7/2020,1,深水涉,N.A.,7,40,59,11,13,3
4/7/2020,2,深水涉,N.A.,6,30,45,16,16,3
4/7/2020,3,深水涉,N.A.,7,25,35,19,12,3
4/7/2020,4,深水涉,N.A.,6,N.A.,N.A.,N.A.,10,N.A.
4/7/2020,5,深水涉,N.A.,1,20,28,26,9,4
4/7/2020,6,深水涉,N.A.,1,24,33,23,11,3
4/7/2020,7,深水涉,N.A.,5,30,52,18,14,3
4/7/2020,8,深水涉,N.A.,10,27,47,22,14,3
4/7/2020,9,深水涉,N.A.,11,26,46,23,14,3
4/7/2020,10,深水涉,N.A.,6,32,69,26,12,3
4/7/2020,11,深水涉,N.A.,6,26,50,34,14,2
4/7/2020,12,深水涉,N.A.,5,25,48,33,19,3
4/7/2020,13,深水涉,N.A.,4,27,52,27,18,4
4/7/2020,14,深水涉,N.A.,6,29,60,30,17,4
4/7/2020,15,深水涉,N.A.,6,28,60,32,16,5
4/7/2020,16,深水涉,N.A.,8,30,61,36,15,7
4/7/2020,17,深水涉,N.A.,8,33,60,32,14,7
4/7/2020,18,深水涉,N.A.,5,38,62,31,13,5
4/7/2020,19,深水涉,N.A.,3,38,58,21,11,3
4/7/2020,20,深水涉,N.A.,5,37,53,20,12,3
4/7/2020,21,深水涉,N.A.,5,31,44,20,12,3
4/7/2020,22,深水涉,N.A.,0,26,37,21,10,3
4/7/2020,23,深水涉,N.A.,0,24,34,24,14,3
4/7/2020,24,深水涉,N.A.,10,23,32,26,19,3
5/7/2020,1,深水涉,N.A.,13,25,34,25,18,2
5/7/2020,2,深水涉,N.A.,9,17,23,31,12,2
5/7/2020,3,深水涉,N.A.,3,16,22,29,7,2
5/7/2020,4,深水涉,N.A.,0,18,24,26,8,2
5/7/2020,5,深水涉,N.A.,3,17,24,26,11,2
5/7/2020,6,深水涉,N.A.,3,19,29,23,12,2
5/7/2020,7,深水涉,N.A.,5,18,28,23,11,2
5/7/2020,8,深水涉,N.A.,6,25,45,17,9,3
5/7/2020,9,深水涉,N.A.,4,20,38,25,10,3
5/7/2020,10,深水涉,N.A.,4,19,39,28,13,4
5/7/2020,11,深水涉,N.A.,2,22,45,28,14,3
5/7/2020,12,深水涉,N.A.,5,16,31,40,14,3
5/7/2020,13,深水涉,N.A.,7,16,30,45,10,3
5/7/2020,14,深水涉,N.A.,7,14,26,57,7,3
5/7/2020,15,深水涉,N.A.,5,18,32,51,8,4
5/7/2020,16,深水涉,N.A.,6,16,28,53,12,4
5/7/2020,17,深水涉,N.A.,7,21,35,48,16,5
5/7/2020,18,深水涉,N.A.,4,26,43,37,15,4
5/7/2020,19,深水涉,N.A.,4,36,55,21,11,5
5/7/2020,20,深水涉,N.A.,4,35,49,22,9,4
5/7/2020,21,深水涉,N.A.,6,25,34,29,11,3
5/7/2020,22,深水涉,N.A.,5,29,42,23,10,3
5/7/2020,23,深水涉,N.A.,4,21,30,29,9,2
5/7/2020,24,深水涉,N.A.,3,17,24,29,9,2
6/7/2020,1,深水涉,N.A.,3,15,23,29,8,2
6/7/2020,2,深水涉,N.A.,4,16,23,28,10,3
6/7/2020,3,深水涉,N.A.,5,22,29,23,12,3
6/7/2020,4,深水涉,N.A.,6,N.A.,N.A.,N.A.,12,N.A.
6/7/2020,5,深水涉,N.A.,3,26,40,18,8,4
6/7/2020,6,深水涉,N.A.,0,33,49,14,8,4
6/7/2020,7,深水涉,N.A.,1,43,85,8,9,6
6/7/2020,8,深水涉,N.A.,7,39,95,13,12,6
6/7/2020,9,深水涉,N.A.,6,33,79,19,14,8
6/7/2020,10,深水涉,N.A.,1,31,71,24,14,6
6/7/2020,11,深水涉,N.A.,5,21,41,37,15,3
6/7/2020,12,深水涉,N.A.,8,23,44,40,11,4
6/7/2020,13,深水涉,N.A.,8,22,40,47,10,3
6/7/2020,14,深水涉,N.A.,3,19,36,44,12,4
6/7/2020,15,深水涉,N.A.,0,17,33,40,13,3
6/7/2020,16,深水涉,N.A.,1,27,52,30,14,5
6/7/2020,17,深水涉,N.A.,5,30,58,29,17,6
6/7/2020,18,深水涉,N.A.,10,31,58,23,15,6
6/7/2020,19,深水涉,N.A.,6,35,59,20,11,5
6/7/2020,20,深水涉,N.A.,3,34,55,19,9,4
6/7/2020,21,深水涉,N.A.,1,32,47,16,4,4
6/7/2020,22,深水涉,N.A.,3,29,43,18,7,3
6/7/2020,23,深水涉,N.A.,6,33,49,13,13,4
6/7/2020,24,深水涉,N.A.,4,25,38,21,13,3
7/7/2020,1,深水涉,N.A.,2,15,23,31,12,2
7/7/2020,2,深水涉,N.A.,4,23,32,21,13,3
7/7/2020,3,深水涉,N.A.,3,32,43,12,10,4
7/7/2020,4,深水涉,N.A.,5,25,34,18,9,3
7/7/2020,5,深水涉,N.A.,7,34,49,12,7,4
7/7/2020,6,深水涉,N.A.,8,42,70,6,12,7
7/7/2020,7,深水涉,N.A.,3,43,100,7,13,7
7/7/2020,8,深水涉,N.A.,3,41,121,12,14,9
7/7/2020,9,深水涉,N.A.,8,32,70,20,16,5
7/7/2020,10,深水涉,N.A.,8,30,62,27,16,5
7/7/2020,11,深水涉,N.A.,5,28,56,35,15,5
7/7/2020,12,深水涉,N.A.,5,21,40,45,17,4
7/7/2020,13,深水涉,N.A.,9,20,36,48,19,4
7/7/2020,14,深水涉,N.A.,7,20,37,46,12,4
7/7/2020,15,深水涉,N.A.,4,21,41,35,11,2
7/7/2020,16,深水涉,N.A.,2,28,51,35,11,4
7/7/2020,17,深水涉,N.A.,5,26,44,37,16,3
7/7/2020,18,深水涉,N.A.,7,30,57,23,19,3
7/7/2020,19,深水涉,N.A.,8,31,47,26,15,4
7/7/2020,20,深水涉,N.A.,5,40,58,16,11,4
7/7/2020,21,深水涉,N.A.,6,40,59,12,10,5
7/7/2020,22,深水涉,N.A.,7,40,73,9,12,5
7/7/2020,23,深水涉,N.A.,4,41,69,7,12,7
7/7/2020,24,深水涉,N.A.,2,39,65,6,13,6
8/7/2020,1,深水涉,N.A.,3,38,61,N.A.,17,5
8/7/2020,2,深水涉,N.A.,5,36,59,8,17,5
8/7/2020,3,深水涉,N.A.,3,30,43,14,15,3
8/7/2020,4,深水涉,N.A.,4,N.A.,N.A.,N.A.,19,N.A.
8/7/2020,5,深水涉,N.A.,9,29,41,14,22,4
8/7/2020,6,深水涉,N.A.,10,28,38,14,20,4
8/7/2020,7,深水涉,N.A.,7,26,41,15,14,3
8/7/2020,8,深水涉,N.A.,4,35,71,12,14,4
8/7/2020,9,深水涉,N.A.,7,35,81,15,18,5
8/7/2020,10,深水涉,N.A.,10,36,77,17,19,4
8/7/2020,11,深水涉,N.A.,N.A.,32,63,25,N.A.,4
8/7/2020,12,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
8/7/2020,13,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
8/7/2020,14,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
8/7/2020,15,深水涉,N.A.,N.A.,25,48,N.A.,N.A.,5
8/7/2020,16,深水涉,N.A.,9,21,41,32,25,4
8/7/2020,17,深水涉,N.A.,14,27,52,25,26,5
8/7/2020,18,深水涉,N.A.,13,34,62,16,23,5
8/7/2020,19,深水涉,N.A.,9,40,75,10,21,4
8/7/2020,20,深水涉,N.A.,7,37,57,11,19,3
8/7/2020,21,深水涉,N.A.,8,33,53,11,20,4
8/7/2020,22,深水涉,N.A.,10,27,42,14,22,3
8/7/2020,23,深水涉,N.A.,10,29,44,12,23,4
8/7/2020,24,深水涉,N.A.,7,32,49,9,22,5
9/7/2020,1,深水涉,N.A.,4,29,45,12,19,5
9/7/2020,2,深水涉,N.A.,1,28,39,12,13,4
9/7/2020,3,深水涉,N.A.,3,25,35,14,14,4
9/7/2020,4,深水涉,N.A.,3,24,33,14,16,4
9/7/2020,5,深水涉,N.A.,3,22,30,16,16,4
9/7/2020,6,深水涉,N.A.,7,25,38,14,20,4
9/7/2020,7,深水涉,N.A.,9,26,41,16,21,3
9/7/2020,8,深水涉,N.A.,8,31,60,15,24,3
9/7/2020,9,深水涉,N.A.,8,32,69,17,21,4
9/7/2020,10,深水涉,N.A.,6,30,61,22,19,5
9/7/2020,11,深水涉,N.A.,5,25,49,32,17,4
9/7/2020,12,深水涉,N.A.,5,30,59,35,19,6
9/7/2020,13,深水涉,N.A.,9,29,57,34,25,6
9/7/2020,14,深水涉,N.A.,13,28,52,35,24,5
9/7/2020,15,深水涉,N.A.,10,27,53,35,21,5
9/7/2020,16,深水涉,N.A.,7,33,60,31,23,5
9/7/2020,17,深水涉,N.A.,7,38,67,24,22,6
9/7/2020,18,深水涉,N.A.,9,37,61,19,25,5
9/7/2020,19,深水涉,N.A.,8,34,58,16,26,4
9/7/2020,20,深水涉,N.A.,8,32,51,14,26,4
9/7/2020,21,深水涉,N.A.,6,27,41,22,24,4
9/7/2020,22,深水涉,N.A.,8,30,47,15,21,4
9/7/2020,23,深水涉,N.A.,8,32,73,6,21,6
9/7/2020,24,深水涉,N.A.,9,27,49,8,24,4
10/7/2020,1,深水涉,N.A.,9,27,50,7,25,4
10/7/2020,2,深水涉,N.A.,6,20,31,13,20,4
10/7/2020,3,深水涉,N.A.,4,22,37,10,16,4
10/7/2020,4,深水涉,N.A.,4,N.A.,N.A.,N.A.,17,N.A.
10/7/2020,5,深水涉,N.A.,8,21,32,14,20,5
10/7/2020,6,深水涉,N.A.,8,23,37,9,19,4
10/7/2020,7,深水涉,N.A.,2,25,52,9,13,4
10/7/2020,8,深水涉,N.A.,2,26,60,12,16,4
10/7/2020,9,深水涉,N.A.,5,29,73,14,21,5
10/7/2020,10,深水涉,N.A.,8,24,54,18,23,5
10/7/2020,11,深水涉,N.A.,6,23,51,24,20,4
10/7/2020,12,深水涉,N.A.,4,22,46,32,21,5
10/7/2020,13,深水涉,N.A.,8,27,57,28,24,6
10/7/2020,14,深水涉,N.A.,8,27,59,25,25,6
10/7/2020,15,深水涉,N.A.,7,26,59,22,21,6
10/7/2020,16,深水涉,N.A.,4,28,60,21,17,5
10/7/2020,17,深水涉,N.A.,2,26,49,22,21,4
10/7/2020,18,深水涉,N.A.,4,23,43,19,22,3
10/7/2020,19,深水涉,N.A.,8,26,46,16,22,3
10/7/2020,20,深水涉,N.A.,9,23,40,16,19,3
10/7/2020,21,深水涉,N.A.,7,19,32,19,16,3
10/7/2020,22,深水涉,N.A.,5,23,37,17,16,3
10/7/2020,23,深水涉,N.A.,5,19,32,21,18,3
10/7/2020,24,深水涉,N.A.,5,19,30,23,20,3
11/7/2020,1,深水涉,N.A.,4,17,26,22,19,3
11/7/2020,2,深水涉,N.A.,4,16,26,25,14,2
11/7/2020,3,深水涉,N.A.,5,12,18,28,11,2
11/7/2020,4,深水涉,N.A.,6,11,18,29,13,3
11/7/2020,5,深水涉,N.A.,5,13,21,27,18,2
11/7/2020,6,深水涉,N.A.,5,16,25,24,17,3
11/7/2020,7,深水涉,N.A.,5,17,29,24,16,2
11/7/2020,8,深水涉,N.A.,6,24,46,18,16,3
11/7/2020,9,深水涉,N.A.,6,26,53,21,18,3
11/7/2020,10,深水涉,N.A.,7,25,49,30,17,3
11/7/2020,11,深水涉,N.A.,8,25,52,31,15,5
11/7/2020,12,深水涉,N.A.,9,25,50,36,22,5
11/7/2020,13,深水涉,N.A.,9,20,39,39,24,4
11/7/2020,14,深水涉,N.A.,7,24,46,37,18,5
11/7/2020,15,深水涉,N.A.,7,25,53,32,16,6
11/7/2020,16,深水涉,N.A.,6,27,63,25,17,10
11/7/2020,17,深水涉,N.A.,6,25,52,27,18,5
11/7/2020,18,深水涉,N.A.,7,26,55,24,20,5
11/7/2020,19,深水涉,N.A.,9,33,57,17,20,5
11/7/2020,20,深水涉,N.A.,7,27,41,18,18,3
11/7/2020,21,深水涉,N.A.,5,23,35,20,16,3
11/7/2020,22,深水涉,N.A.,3,22,34,20,9,3
11/7/2020,23,深水涉,N.A.,3,24,36,18,7,4
11/7/2020,24,深水涉,N.A.,4,19,27,26,12,3
12/7/2020,1,深水涉,N.A.,5,28,38,18,16,4
12/7/2020,2,深水涉,N.A.,5,24,32,22,16,4
12/7/2020,3,深水涉,N.A.,4,14,20,33,14,3
12/7/2020,4,深水涉,N.A.,4,N.A.,N.A.,N.A.,11,N.A.
12/7/2020,5,深水涉,N.A.,6,17,24,32,12,3
12/7/2020,6,深水涉,N.A.,6,19,26,28,13,3
12/7/2020,7,深水涉,N.A.,5,26,38,22,14,3
12/7/2020,8,深水涉,N.A.,5,26,44,20,15,4
12/7/2020,9,深水涉,N.A.,7,29,59,20,13,6
12/7/2020,10,深水涉,N.A.,8,25,54,26,13,5
12/7/2020,11,深水涉,N.A.,6,18,35,38,13,4
12/7/2020,12,深水涉,N.A.,7,18,34,43,17,5
12/7/2020,13,深水涉,N.A.,5,12,23,48,17,3
12/7/2020,14,深水涉,N.A.,5,12,23,45,14,3
12/7/2020,15,深水涉,N.A.,2,13,26,46,10,3
12/7/2020,16,深水涉,N.A.,4,17,33,41,9,4
12/7/2020,17,深水涉,N.A.,8,25,44,35,8,6
12/7/2020,18,深水涉,N.A.,7,21,36,35,12,4
12/7/2020,19,深水涉,N.A.,3,28,43,22,10,4
12/7/2020,20,深水涉,N.A.,2,25,39,23,8,4
12/7/2020,21,深水涉,N.A.,2,24,36,21,10,4
12/7/2020,22,深水涉,N.A.,5,24,35,21,11,4
12/7/2020,23,深水涉,N.A.,5,24,33,23,11,4
12/7/2020,24,深水涉,N.A.,3,22,30,27,9,3
13/7/2020,1,深水涉,N.A.,6,20,27,28,10,3
13/7/2020,2,深水涉,N.A.,7,20,28,24,12,2
13/7/2020,3,深水涉,N.A.,5,24,32,19,12,3
13/7/2020,4,深水涉,N.A.,0,22,29,20,7,3
13/7/2020,5,深水涉,N.A.,0,18,24,25,7,3
13/7/2020,6,深水涉,N.A.,2,31,50,12,10,4
13/7/2020,7,深水涉,N.A.,5,28,47,16,11,3
13/7/2020,8,深水涉,N.A.,2,26,53,19,9,4
13/7/2020,9,深水涉,N.A.,0,26,57,24,7,3
13/7/2020,10,深水涉,N.A.,5,23,49,29,12,3
13/7/2020,11,深水涉,N.A.,10,24,48,35,17,3
13/7/2020,12,深水涉,N.A.,9,23,42,46,18,3
13/7/2020,13,深水涉,N.A.,2,19,33,54,13,3
13/7/2020,14,深水涉,N.A.,0,21,37,50,11,3
13/7/2020,15,深水涉,N.A.,0,18,31,52,14,3
13/7/2020,16,深水涉,N.A.,3,19,36,44,9,3
13/7/2020,17,深水涉,N.A.,6,25,46,36,6,5
13/7/2020,18,深水涉,N.A.,5,28,49,30,11,4
13/7/2020,19,深水涉,N.A.,3,28,43,26,16,4
13/7/2020,20,深水涉,N.A.,0,34,50,21,12,4
13/7/2020,21,深水涉,N.A.,2,31,45,18,8,4
13/7/2020,22,深水涉,N.A.,4,35,53,13,8,5
13/7/2020,23,深水涉,N.A.,5,30,43,16,8,4
13/7/2020,24,深水涉,N.A.,3,28,40,15,10,4
14/7/2020,1,深水涉,N.A.,1,26,38,13,7,5
14/7/2020,2,深水涉,N.A.,1,27,41,11,4,6
14/7/2020,3,深水涉,N.A.,3,25,36,13,5,4
14/7/2020,4,深水涉,N.A.,4,N.A.,N.A.,N.A.,9,N.A.
14/7/2020,5,深水涉,N.A.,6,37,78,5,12,9
14/7/2020,6,深水涉,N.A.,7,37,90,5,14,7
14/7/2020,7,深水涉,N.A.,6,35,94,7,14,11
14/7/2020,8,深水涉,N.A.,8,38,137,8,12,11
14/7/2020,9,深水涉,N.A.,6,34,100,13,9,21
14/7/2020,10,深水涉,N.A.,4,41,136,11,13,12
14/7/2020,11,深水涉,N.A.,5,N.A.,N.A.,N.A.,20,N.A.
14/7/2020,12,深水涉,N.A.,15,44,92,28,31,15
14/7/2020,13,深水涉,N.A.,16,33,50,65,36,5
14/7/2020,14,深水涉,N.A.,7,27,37,97,22,5
14/7/2020,15,深水涉,N.A.,10,41,57,94,19,6
14/7/2020,16,深水涉,N.A.,10,44,58,77,28,7
14/7/2020,17,深水涉,N.A.,8,43,62,48,30,7
14/7/2020,18,深水涉,N.A.,5,42,61,37,24,6
14/7/2020,19,深水涉,N.A.,0,45,70,21,14,7
14/7/2020,20,深水涉,N.A.,3,31,43,21,12,4
14/7/2020,21,深水涉,N.A.,9,29,43,16,15,4
14/7/2020,22,深水涉,N.A.,8,31,48,11,11,5
14/7/2020,23,深水涉,N.A.,6,28,43,14,11,4
14/7/2020,24,深水涉,N.A.,3,25,39,13,9,4
15/7/2020,1,深水涉,N.A.,3,26,41,N.A.,9,4
15/7/2020,2,深水涉,N.A.,9,28,43,12,13,4
15/7/2020,3,深水涉,N.A.,9,23,31,15,12,3
15/7/2020,4,深水涉,N.A.,4,18,25,20,10,4
15/7/2020,5,深水涉,N.A.,0,15,22,25,4,3
15/7/2020,6,深水涉,N.A.,N.A.,17,25,23,N.A.,3
15/7/2020,7,深水涉,N.A.,0,22,35,20,6,4
15/7/2020,8,深水涉,N.A.,2,24,47,20,10,4
15/7/2020,9,深水涉,N.A.,8,24,53,23,14,4
15/7/2020,10,深水涉,N.A.,11,29,60,30,16,4
15/7/2020,11,深水涉,N.A.,9,29,50,46,17,7
15/7/2020,12,深水涉,N.A.,5,28,44,63,17,6
15/7/2020,13,深水涉,N.A.,5,32,50,64,17,8
15/7/2020,14,深水涉,N.A.,7,26,43,53,19,6
15/7/2020,15,深水涉,N.A.,7,26,47,40,18,5
15/7/2020,16,深水涉,N.A.,6,23,44,36,18,5
15/7/2020,17,深水涉,N.A.,6,28,50,32,15,5
15/7/2020,18,深水涉,N.A.,8,29,50,26,14,5
15/7/2020,19,深水涉,N.A.,3,29,46,21,10,4
15/7/2020,20,深水涉,N.A.,0,34,50,15,4,4
15/7/2020,21,深水涉,N.A.,3,34,47,16,9,4
15/7/2020,22,深水涉,N.A.,8,37,51,13,12,4
15/7/2020,23,深水涉,N.A.,5,34,48,12,10,5
15/7/2020,24,深水涉,N.A.,3,34,51,8,8,6
16/7/2020,1,深水涉,N.A.,2,N.A.,N.A.,N.A.,7,N.A.
16/7/2020,2,深水涉,N.A.,3,32,49,8,9,6
16/7/2020,3,深水涉,N.A.,6,28,39,12,12,5
16/7/2020,4,深水涉,N.A.,6,N.A.,N.A.,N.A.,12,N.A.
16/7/2020,5,深水涉,N.A.,5,19,26,20,10,4
16/7/2020,6,深水涉,N.A.,3,23,32,16,9,4
16/7/2020,7,深水涉,N.A.,1,29,49,12,7,4
16/7/2020,8,深水涉,N.A.,3,40,114,9,10,6
16/7/2020,9,深水涉,N.A.,6,35,92,15,12,5
16/7/2020,10,深水涉,N.A.,6,27,62,25,12,4
16/7/2020,11,深水涉,N.A.,6,30,70,27,17,8
16/7/2020,12,深水涉,N.A.,6,25,51,34,20,6
16/7/2020,13,深水涉,N.A.,6,19,35,44,20,5
16/7/2020,14,深水涉,N.A.,3,19,38,37,14,5
16/7/2020,15,深水涉,N.A.,3,18,38,36,11,5
16/7/2020,16,深水涉,N.A.,3,25,50,32,15,6
16/7/2020,17,深水涉,N.A.,3,21,41,32,17,5
16/7/2020,18,深水涉,N.A.,6,27,53,26,13,5
16/7/2020,19,深水涉,N.A.,7,30,57,18,10,5
16/7/2020,20,深水涉,N.A.,8,31,55,14,12,4
16/7/2020,21,深水涉,N.A.,5,31,52,13,14,5
16/7/2020,22,深水涉,N.A.,3,30,50,10,11,6
16/7/2020,23,深水涉,N.A.,1,31,50,8,9,6
16/7/2020,24,深水涉,N.A.,2,29,45,9,12,5
17/7/2020,1,深水涉,N.A.,4,29,42,12,14,5
17/7/2020,2,深水涉,N.A.,7,30,41,15,14,5
17/7/2020,3,深水涉,N.A.,6,30,45,11,11,4
17/7/2020,4,深水涉,N.A.,3,23,33,14,8,4
17/7/2020,5,深水涉,N.A.,1,23,34,11,7,4
17/7/2020,6,深水涉,N.A.,3,24,47,9,9,5
17/7/2020,7,深水涉,N.A.,6,24,48,11,13,4
17/7/2020,8,深水涉,N.A.,5,30,96,9,13,6
17/7/2020,9,深水涉,N.A.,5,27,84,11,11,7
17/7/2020,10,深水涉,N.A.,3,22,56,21,10,4
17/7/2020,11,深水涉,N.A.,5,21,53,25,11,4
17/7/2020,12,深水涉,N.A.,4,18,37,34,14,4
17/7/2020,13,深水涉,N.A.,3,15,32,36,16,3
17/7/2020,14,深水涉,N.A.,4,22,45,33,14,5
17/7/2020,15,深水涉,N.A.,2,24,52,32,10,6
17/7/2020,16,深水涉,N.A.,6,23,49,30,15,6
17/7/2020,17,深水涉,N.A.,8,26,55,27,20,7
17/7/2020,18,深水涉,N.A.,3,24,46,25,14,5
17/7/2020,19,深水涉,N.A.,3,30,56,16,12,5
17/7/2020,20,深水涉,N.A.,6,32,53,11,11,4
17/7/2020,21,深水涉,N.A.,8,29,49,13,11,4
17/7/2020,22,深水涉,N.A.,6,21,36,17,7,3
17/7/2020,23,深水涉,N.A.,1,18,29,19,2,3
17/7/2020,24,深水涉,N.A.,0,17,28,16,7,3
18/7/2020,1,深水涉,N.A.,0,14,23,19,9,3
18/7/2020,2,深水涉,N.A.,2,17,26,18,7,3
18/7/2020,3,深水涉,N.A.,4,24,36,12,6,4
18/7/2020,4,深水涉,N.A.,7,N.A.,N.A.,N.A.,8,N.A.
18/7/2020,5,深水涉,N.A.,6,27,37,15,10,5
